ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Name,Description,AdditionalData,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD180,CH/FPD/ELEM/MAT,7,S2,4,TRUE,FALSE,,321 Stainless Steel,321 Stainless Steel,,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,S8,5,TRUE,FALSE,,317/317L Stainless Steel,317/317L Stainless Steel,,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,D1,6,TRUE,FALSE,,22% Cr Duplex (UNS S31803),22% Cr Duplex (UNS S31803),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,D2,7,TRUE,FALSE,,25% Cr Super Duplex (UNS S32750),25% Cr Super Duplex (UNS S32750),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,D3,8,TRUE,FALSE,,25% Cr Super Duplex (UNS 32760),25% Cr Super Duplex (UNS 32760),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,M1,9,TRUE,FALSE,,6% Mo SS (UNS S31254),6% Mo SS (UNS S31254),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,M4,10,TRUE,FALSE,,Alloy 400 (UNS N04400),Alloy 400 (UNS N04400),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,N2,11,TRUE,FALSE,,Alloy 625 (UNS N06625),Alloy 625 (UNS N06625),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,U4,12,TRUE,FALSE,,Alloy 800 (UNS N08800),Alloy 800 (UNS N08800),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,U5,13,TRUE,FALSE,,Alloy 825 (UNS N08825),Alloy 825 (UNS N08825),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,U7,14,TRUE,FALSE,,Alloy C276 (UNS N010276),Alloy C276 (UNS N010276),,,,,,,,,,,
FPD180,CH/FPD/ELEM/MAT,7,Z9,15,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S01,1,TRUE,FALSE,,1.5 mm,1.5 mm,0.0015,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S02,2,TRUE,FALSE,,2 mm,2 mm,0.002,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S03,3,TRUE,FALSE,,3 mm,3 mm,0.003,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S04,4,TRUE,FALSE,,4 mm,4 mm,0.004,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S05,5,TRUE,FALSE,,6 mm,6 mm,0.006,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S06,6,TRUE,FALSE,,8 mm,8 mm,0.08,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S07,7,TRUE,FALSE,,10 mm,10 mm,0.01,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S08,8,TRUE,FALSE,,12 mm,12 mm,0.012,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S09,9,TRUE,FALSE,,15 mm,15 mm,0.015,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,S10,10,TRUE,FALSE,,16 mm,16 mm,0.016,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,T03,11,TRUE,FALSE,NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1),1/8 in.,1/8 in.,0.003175,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,T05,12,TRUE,FALSE,NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1),¼ in,¼ in,0.00635,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,T07,13,TRUE,FALSE,NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1),3/8 in.,3/8 in.,0.009525,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,T09,14,TRUE,FALSE,NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1),½ in.,½ in.,0.0127,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,T11,15,TRUE,FALSE,NOT(CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1),¾ in.,¾ in.,0.01905,,,,,,,,,,
FPD180,CH/FPD/PLATE/THICK,8,Z99,16,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,P1,1,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,RF Orifice Flanges - Weld Prep Ends,RF Orifice Flanges - Weld Prep Ends,,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,R1,2,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,RF Orifice Flanges - Weld Neck End Flanges,RF Orifice Flanges - Weld Neck End Flanges,,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,R2,3,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,RF Orifice Flanges - Slip-on End Flanges,RF Orifice Flanges - Slip-on End Flanges,,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,J3,4,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3),RTJ Orifice Flanges - Weld Neck End Flanges - Octagonal Carrier,RTJ Orifice Flanges - Weld Neck End Flanges - Octagonal Carrier,1,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,J1,5,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3),RTJ Orifice Flanges - Weld Neck End Flanges - Oval Carrier,RTJ Orifice Flanges - Weld Neck End Flanges - Oval Carrier,1,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,J4,6,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3),RTJ Orifice Flanges - Weld Prep Ends - Octagonal Carrier,RTJ Orifice Flanges - Weld Prep Ends - Octagonal Carrier,1,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,J2,7,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3),RTJ Orifice Flanges - Weld Prep Ends - Oval Carrier,RTJ Orifice Flanges - Weld Prep Ends - Oval Carrier,1,,,,,,,,,,
FPD180,CH/FPD/CONN/TYPE,9,Z9,8,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A1,1,TRUE,FALSE,CH/FPD/CONN/TYPE=P1,ASME Class 150 End flanges / Class 300 Orifice flanges,ASME Class 150 End flanges / Class 300 Orifice flanges,150lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A3,2,TRUE,FALSE,,ASME Class 300,ASME Class 300,300lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A4,3,TRUE,FALSE,CH/FPD/CONN/TYPE=J1 OR CH/FPD/CONN/TYPE=J3,ASME Class 400,ASME Class 400,400lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A6,4,TRUE,FALSE,,ASME Class 600,ASME Class 600,600lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A7,5,TRUE,FALSE,NOT(CH/FPD/LINE/SIZE=025 OR CH/FPD/LINE/SIZE=032 OR CH/FPD/LINE/SIZE=040 OR CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300 OR CH/FPD/LINE/SIZE=350 OR CH/FPD/LINE/SIZE=400 OR CH/FPD/LINE/SIZE=450 OR CH/FPD/LINE/SIZE=500 OR CH/FPD/LINE/SIZE=600),ASME Class 900,ASME Class 900,900lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A8,6,TRUE,FALSE,NOT(CH/FPD/LINE/SIZE=025 OR CH/FPD/LINE/SIZE=032 OR CH/FPD/LINE/SIZE=040 OR CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300 OR CH/FPD/LINE/SIZE=350 OR CH/FPD/LINE/SIZE=400 OR CH/FPD/LINE/SIZE=450 OR CH/FPD/LINE/SIZE=500 OR CH/FPD/LINE/SIZE=600),ASME Class 1500,ASME Class 1500,1500lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,A9,7,TRUE,FALSE,NOT(CH/FPD/LINE/SIZE=025 OR CH/FPD/LINE/SIZE=032 OR CH/FPD/LINE/SIZE=040 OR CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300),ASME Class 2500,ASME Class 2500,2500lb,,,,,,,,,,
FPD180,CH/FPD/END/CONN/RAT,10,Z9,8,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGC,1,TRUE,FALSE,,ASTM A193 B7 / ASTM A194 2H,ASTM A193 B7 / ASTM A194 2H,,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGD,2,TRUE,FALSE,,ASTM A193 B7M / ASTM A194 2HM,ASTM A193 B7M / ASTM A194 2HM,,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGL,3,TRUE,FALSE,,ASTM A320 L7 / ASTM A194 7,ASTM A320 L7 / ASTM A194 7,,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGS,4,TRUE,FALSE,,ASTM A193 B8M / ASTM A194 8M,ASTM A193 B8M / ASTM A194 8M,,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGT,5,TRUE,FALSE,,ASTM A193 B8 / ASTM A194 8,ASTM A193 B8 / ASTM A194 8,,,,,,,,,,,
FPD180,CH/FPD/BOLT/TYPE/MAT,11,BGZ,6,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GT1,1,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,Compressed Fibre Asbestos Free; 1.5 mm,Compressed Fibre Asbestos Free; 1.5 mm,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GT2,2,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,Spiral Wound 316 Windings CS Outer; 4.5 mm,Spiral Wound 316 Windings CS Outer; 4.5 mm,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GT3,3,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,Spiral Wound 316 Windings CS Outer / 316 Inner; 4.5 mm,Spiral Wound 316 Windings CS Outer / 316 Inner; 4.5 mm,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GT4,4,TRUE,FALSE,CH/FPD/PRODUCT/DES=M2 OR CH/FPD/PRODUCT/DES=M3,Spiral Wound 316 Windings 316 Outer / 316 Inner; 4.5 mm,Spiral Wound 316 Windings 316 Outer / 316 Inner; 4.5 mm,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GP3,5,TRUE,FALSE,CH/FPD/PRODUCT/DES=M1 OR CH/FPD/PRODUCT/DES=M3,Soft Iron,Soft Iron,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GS6,6,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=S6))),316/316L Stainless Steel,316/316L Stainless Steel,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GS4,7,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=S4))),304/304L Stainless Steel,304/304L Stainless Steel,,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GD1,8,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D1))),22% Cr Duplex (UNS S31803),22% Cr Duplex (UNS S31803),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GD2,9,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D2))),25% Cr Super Duplex (UNS S32750),25% Cr Super Duplex (UNS S32750),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GD3,10,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=D3))),25% Cr Super Duplex (UNS S32760),25% Cr Super Duplex (UNS S32760),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GM1,11,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=M1))),6% Mo SS (UNS S31254),6% Mo SS (UNS S31254),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GM4,12,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=M4))),Alloy 400 (UNS N04400),Alloy 400 (UNS N04400),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GN2,13,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=N2))),Alloy 625 (UNS N06625),Alloy 625 (UNS N06625),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GU4,14,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=U4))),Alloy 800 (UNS N08800),Alloy 800 (UNS N08800),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GU5,15,TRUE,FALSE,NOT(CH/FPD/PRODUCT/DES=M2 OR NOT(NOT(CH/FPD/PRODUCT/DES=M3) OR NOT(CH/FPD/ELEM/MAT=U5))),Alloy 825 (UNS N08825),Alloy 825 (UNS N08825),,,,,,,,,,,
FPD180,CH/FPD/GASKET,12,GZ9,16,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD180,CH/FPD/HONED,13,MD1,1,TRUE,FALSE,,Honed upstream pipe (to ISO 5167),Honed upstream pipe (to ISO 5167),,,,,,,,,,,
FPD180,CH/FPD/HONED,13,MZ9,2,TRUE,FALSE,,Others (specify details),Others (specify details),,,,,,,,,,,
FPD180,CH/FPD/LENGTH,14,LZ9,1,TRUE,FALSE,,Other than 16D u/s and 8D d/s (specify details),Other than 16D u/s and 8D d/s (specify details),,,,,,,,,,,
FPD180,CH/FPD/ORI/SEALING/FACE,15,SF6,1,TRUE,FALSE,,Scrolled (3.2 to 6.3 microns),Scrolled (3.2 to 6.3 microns),,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT,16,HT1,1,TRUE,FALSE,,Drain Hole (gas applications),Drain Hole (gas applications),1,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT,16,HT2,2,TRUE,FALSE,,Vent Hole (liquid applications),Vent Hole (liquid applications),2,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA1,1,TRUE,FALSE,,1 mm,1 mm,0.001,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA2,2,TRUE,FALSE,,1.5 mm,1.5 mm,0.0015,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA3,3,TRUE,FALSE,,2 mm,2 mm,0.002,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA4,4,TRUE,FALSE,,3 mm,3 mm,0.003,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA5,5,TRUE,FALSE,,4 mm,4 mm,0.004,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA6,6,TRUE,FALSE,,5 mm,5 mm,0.005,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA7,7,TRUE,FALSE,,5.5 mm,5.5 mm,0.0055,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA8,8,TRUE,FALSE,,6 mm,6 mm,0.006,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HA9,9,TRUE,FALSE,,6.5 mm,6.5 mm,0.0065,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB1,10,TRUE,FALSE,,7.5 mm,7.5 mm,0.0075,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB2,11,TRUE,FALSE,,8 mm,8 mm,0.008,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB3,12,TRUE,FALSE,,10 mm,10 mm,0.01,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB4,13,TRUE,FALSE,,3/32 in.,3/32 in.,0.00238125,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB5,14,TRUE,FALSE,,1/8 in.,1/8 in.,0.003175,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB6,15,TRUE,FALSE,,5/32 in.,5/32 in.,0.00396875,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB7,16,TRUE,FALSE,,3/16 in.,3/16 in.,0.0047625,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB8,17,TRUE,FALSE,,7/32 in.,7/32 in.,0.00555625,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HB9,18,TRUE,FALSE,,¼ in.,¼ in.,0.00635,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC1,19,TRUE,FALSE,,9/32 in.,9/32 in.,0.00714375,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC2,20,TRUE,FALSE,,5/16 in.,5/16 in.,0.0079375,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC3,21,TRUE,FALSE,,11/32 in.,11/32 in.,0.00873125,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC4,22,TRUE,FALSE,,3/8 in.,3/8 in.,0.009525,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC5,23,TRUE,FALSE,,13/32 in.,13/32 in.,0.01031875,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC6,24,TRUE,FALSE,,7/16 in.,7/16 in.,0.0111125,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC7,25,TRUE,FALSE,,15/32 in.,15/32 in.,0.01190625,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HC8,26,TRUE,FALSE,,½ in.,½ in.,0.0127,,,,,,,,,,
FPD180,CH/FPD/DRAIN/VENT/SIZE,17,HZ9,27,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD180,CH/FPD/SURFACE/TREAT,18,P1,1,TRUE,FALSE,,Oxygen Cleaning,Oxygen Cleaning,,,,,,,,,,,
FPD180,CH/FPD/SURFACE/TREAT,18,Z9,2,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TT1,1,TRUE,FALSE,,Female Thread,Female Thread,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TT2,2,TRUE,FALSE,,Nipolet,Nipolet,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TT3,3,TRUE,FALSE,,Nipoflange (B16.5),Nipoflange (B16.5),,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TT4,4,TRUE,FALSE,,Socket Weld,Socket Weld,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TT5,5,TRUE,FALSE,,Pipe Nipple,Pipe Nipple,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/TYPE,19,TZ9,6,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRB,1,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4,BSP Tr Male,BSP Tr Male,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRC,2,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4 OR CH/FPD/TAPPING/TYPE=TT5,NPT Female,NPT Female,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRD,3,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4,NPT Male,NPT Male,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRE,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT4),As line rating,As line rating,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR2,5,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A3)),ASME Class 300 RF,ASME Class 300 RF,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR3,6,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A6)),ASME Class 600 RF,ASME Class 600 RF,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRV,7,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A7)),ASME Class 900 RF,ASME Class 900 RF,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRW,8,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A8)),ASME Class 1500 RF,ASME Class 1500 RF,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRX,9,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A9)),ASME Class 2500 RF,ASME Class 2500 RF,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRY,10,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A3)),ASME Class 300 RTJ,ASME Class 300 RTJ,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR6,11,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A6)),ASME Class 600 RTJ,ASME Class 600 RTJ,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR7,12,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A7)),ASME Class 900 RTJ,ASME Class 900 RTJ,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR8,13,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A8)),ASME Class 1500 RTJ,ASME Class 1500 RTJ,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TR9,14,TRUE,FALSE,(NOT(CH/FPD/TAPPING/TYPE=TT3)) OR (NOT(CH/FPD/END/CONN/RAT=A9)),ASME Class 2500 RTJ,ASME Class 2500 RTJ,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRK,15,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT5),Kidney Flange,Kidney Flange,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/RAT,20,TRZ,16,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SIZE,21,TS2,1,TRUE,FALSE,,½ in.,½ in.,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SIZE,21,TS3,2,TRUE,FALSE,,¾ in.,¾ in.,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SIZE,21,TZ9,3,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SETS,22,TN1,1,TRUE,FALSE,,One Set,One Set,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SETS,22,TN2,2,TRUE,FALSE,,Two Sets,Two Sets,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SETS,22,TN3,3,TRUE,FALSE,,Three Sets,Three Sets,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/SETS,22,TN4,4,TRUE,FALSE,,Four Sets,Four Sets,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/ORIENT,23,TG2,1,TRUE,FALSE,,Inclined Up,Inclined Up,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/ORIENT,23,TG3,2,TRUE,FALSE,,Horizontal,Horizontal,,,,,,,,,,,
FPD180,CH/FPD/TAPPING/ORIENT,23,TG4,3,TRUE,FALSE,,Inclined Down,Inclined Down,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,C2,1,TRUE,FALSE,CH/FPD/CERTIFICATION=C3,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,C3,2,TRUE,FALSE,CH/FPD/CERTIFICATION=C2,Material Certs acc. EN 10204 3.2,Material Certs acc. EN 10204 3.2,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,CN,3,TRUE,FALSE,,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,CM,4,TRUE,FALSE,,Material acc. NACE MR0103,Material acc. NACE MR0103,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,CA,5,TRUE,FALSE,,Positive Material Identification (Niton XRF),Positive Material Identification (Niton XRF),,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,C6,6,TRUE,FALSE,,100% Dimensional Check,100% Dimensional Check,,,,,,,,,,,
FPD180,CH/FPD/CERTIFICATION,24,Z9,7,TRUE,FALSE,,Others,Others,,,,,,,,,,,
