ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Name,Description,AdditionalData,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD300,CH/FPD/ELEM/MAT,7,K4,19,TRUE,FALSE,,1¼Cr-½Mo Low Alloy F11 (UNS K11597),1¼Cr-½Mo Low Alloy F11 (UNS K11597),0.00001,,,,,,,,,,
FPD300,CH/FPD/ELEM/MAT,7,K5,20,TRUE,FALSE,,2¼Cr-1Mo Low Alloy F22 (UNS K21590),2¼Cr-1Mo Low Alloy F22 (UNS K21590),0.00001,,,,,,,,,,
FPD300,CH/FPD/ELEM/MAT,7,F7,21,TRUE,FALSE,,9Cr-1Mo-V Low Alloy F91 (UNS K91560),9Cr-1Mo-V Low Alloy F91 (UNS K91560),0.00001,,,,,,,,,,
FPD300,CH/FPD/ELEM/MAT,7,Z9,22,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD300,CH/FPD/END/CONN/TYPE,8,R2,1,TRUE,FALSE,,Weld Neck End Flange - Raised Face,Weld Neck End Flange - Raised Face,TRUE,,,,,,,,,,
FPD300,CH/FPD/END/CONN/TYPE,8,J2,2,TRUE,FALSE,,Weld Neck End Flange - RTJ,Weld Neck End Flange - RTJ,TRUE,,,,,,,,,,
FPD300,CH/FPD/END/CONN/TYPE,8,P1,3,TRUE,FALSE,,Weld Prepared Ends,Weld Prepared Ends,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/TYPE,8,Z9,4,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A1,1,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,ASME Class 150,ASME Class 150,150lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A3,1,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,ASME Class 300,ASME Class 300,300lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A4,2,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1 OR CH/FPD/END/CONN/TYPE=J2,ASME Class 400,ASME Class 400,400lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A6,3,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,ASME Class 600,ASME Class 600,600lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A7,4,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300 OR CH/FPD/LINE/SIZE=350 OR CH/FPD/LINE/SIZE=400 OR CH/FPD/LINE/SIZE=450 OR CH/FPD/LINE/SIZE=500 OR CH/FPD/LINE/SIZE=600),ASME Class 900,ASME Class 900,900lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A8,5,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300 OR CH/FPD/LINE/SIZE=350 OR CH/FPD/LINE/SIZE=400 OR CH/FPD/LINE/SIZE=450 OR CH/FPD/LINE/SIZE=500 OR CH/FPD/LINE/SIZE=600),ASME Class 1500,ASME Class 1500,1500lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,A9,6,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250 OR CH/FPD/LINE/SIZE=300),ASME Class 2500,ASME Class 2500,2500lb,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D0,7,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 6,DIN PN 6,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D1,8,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 10,DIN PN 10,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D2,9,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 16,DIN PN 16,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D3,10,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 25,DIN PN 25,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D4,11,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 40,DIN PN 40,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D5,12,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1,DIN PN 63,DIN PN 63,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,D6,13,TRUE,FALSE,CH/FPD/END/CONN/TYPE=P1 OR NOT(CH/FPD/LINE/SIZE=050 OR CH/FPD/LINE/SIZE=065 OR CH/FPD/LINE/SIZE=080 OR CH/FPD/LINE/SIZE=090 OR CH/FPD/LINE/SIZE=100 OR CH/FPD/LINE/SIZE=125 OR CH/FPD/LINE/SIZE=150 OR CH/FPD/LINE/SIZE=200 OR CH/FPD/LINE/SIZE=250),DIN PN 100,DIN PN 100,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,Y0,14,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=P1),Not Flanged,Not Flanged,,,,,,,,,,,
FPD300,CH/FPD/END/CONN/RAT,9,Z9,15,TRUE,FALSE,,Others,Others,Customer,,,,,,,,,,
FPD300,CH/FPD/SURFACE/TREAT,10,HF1,1,TRUE,FALSE,,Primer to ABB Standard (primer only),Primer to ABB Standard (primer only),,,,,,,,,,,
FPD300,CH/FPD/SURFACE/TREAT,10,HF2,2,TRUE,FALSE,,Painted to ABB Standard (primer and top coat),Painted to ABB Standard (primer and top coat),,,,,,,,,,,
FPD300,CH/FPD/SURFACE/TREAT,10,HFZ,3,TRUE,FALSE,,Other (specify in detail),Other (specify in detail),,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TT1,1,TRUE,FALSE,,Boss - Female Thread,Boss - Female Thread,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TT2,2,TRUE,FALSE,,Nipolet,Nipolet,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TT3,3,TRUE,FALSE,,Nipoflange (B16.5),Nipoflange (B16.5),,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TT4,4,TRUE,FALSE,,Boss - Socket Weld,Boss - Socket Weld,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TT5,5,TRUE,FALSE,,Pipe Nipple,Pipe Nipple,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/TYPE,11,TZ9,6,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRB,1,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4,BSP Tr Male,BSP Tr Male,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRC,2,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4 OR CH/FPD/TAPPING/TYPE=TT5,NPT Female,NPT Female,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRD,3,TRUE,FALSE,CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4,NPT Male,NPT Male,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRE,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT4) OR NOT(CH/FPD/TAPPING/TYPE=TZ9),As line rating,As line rating,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR2,5,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A3 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 300 RF,ASME Class 300 RF,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR3,6,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A6 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 600 RF,ASME Class 600 RF,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRV,7,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 900 RF,ASME Class 900 RF,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRW,8,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A8 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 1500 RF,ASME Class 1500 RF,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRX,9,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A9 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 2500 RF,ASME Class 2500 RF,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRY,10,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A3 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 300 RTJ,ASME Class 300 RTJ,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR6,11,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A6 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 600 RTJ,ASME Class 600 RTJ,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR7,12,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 900 RTJ,ASME Class 900 RTJ,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR8,13,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A8 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 1500 RTJ,ASME Class 1500 RTJ,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TR9,14,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0),ASME Class 2500 RTJ,ASME Class 2500 RTJ,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D0,15,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 6,DIN PN 6,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D1,16,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 10,DIN PN 10,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D2,17,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 16,DIN PN 16,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D3,18,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 25,DIN PN 25,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D4,19,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 40,DIN PN 40,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D5,20,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 63,DIN PN 63,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,D6,21,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=TZ9),DIN PN 100,DIN PN 100,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/RAT,12,TRZ,22,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SIZE,13,TS2,1,TRUE,FALSE,,½ in.,½ in.,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SIZE,13,TS3,2,TRUE,FALSE,,¾ in.,¾ in.,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SIZE,13,TZ9,3,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SETS,13,TN1,1,TRUE,FALSE,,One Set,One Set,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SETS,13,TN2,2,TRUE,FALSE,,Two Sets,Two Sets,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SETS,13,TN3,3,TRUE,FALSE,,Three Sets,Three Sets,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/SETS,13,TN4,4,TRUE,FALSE,,Four Sets,Four Sets,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/ORIENT,14,TG2,1,TRUE,FALSE,,Inclined Up,Inclined Up,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/ORIENT,14,TG3,2,TRUE,FALSE,,Horizontal,Horizontal,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/ORIENT,14,TG4,3,TRUE,FALSE,,Inclined Down,Inclined Down,,,,,,,,,,,
FPD300,CH/FPD/TAPPING/ORIENT,14,TZ9,4,TRUE,FALSE,,Others/Special,Others/Special,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,C2,1,TRUE,FALSE,CH/FPD/CERTIFICATION=C3,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,C3,2,TRUE,FALSE,CH/FPD/CERTIFICATION=C2,Material Certs acc. EN 10204 3.2,Material Certs acc. EN 10204 3.2,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,CN,3,TRUE,FALSE,,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,CM,4,TRUE,FALSE,,Material acc. NACE MR0103,Material acc. NACE MR0103,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,CA,5,TRUE,FALSE,,Positive Material Identification (Niton XRF),Positive Material Identification (Niton XRF),,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,C6,6,TRUE,FALSE,,100% Dimensional Check,100% Dimensional Check,,,,,,,,,,,
FPD300,CH/FPD/CERTIFICATION,15,Z9,7,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/TESTING,16,CH1,1,TRUE,FALSE,CH/FPD/TESTING=CH2,Impact Testing @ -46 °C,Impact Testing @ -46 °C,,,,,,,,,,,
FPD300,CH/FPD/TESTING,16,CH2,2,TRUE,FALSE,CH/FPD/TESTING=CH1,Impact Testing @ -196 °C,Impact Testing @ -196 °C,,,,,,,,,,,
FPD300,CH/FPD/TESTING,16,CH3,3,TRUE,FALSE,,Hardness Survey,Hardness Survey,,,,,,,,,,,
FPD300,CH/FPD/TESTING,16,CZ9,4,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD300,CH/FPD/CAL,17,CW1,1,TRUE,FALSE,,Standard Water Calibration,Standard Water Calibration,,,,,,,,,,,
FPD300,CH/FPD/CAL,17,CWZ,2,TRUE,FALSE,,Special Calibration,Special Calibration,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M1,1,TRUE,FALSE,,German,German,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M2,2,TRUE,FALSE,,Italian,Italian,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M3,3,TRUE,FALSE,,Spanish,Spanish,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M4,4,TRUE,FALSE,,French,French,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M5,5,TRUE,FALSE,,English,English,,,,,,,,,,,
FPD300,CH/FPD/DOC/LANG,18,M6,6,TRUE,FALSE,,Chinese,Chinese,,,,,,,,,,,
FPD300,CH/FPD/ADD/REQ,19,GD9,1,TRUE,FALSE,,Manufactured to Customer Drawing,Manufactured to Customer Drawing,,,,,,,,,,,
FPD300,CH/FPD/ADD/REQ,19,STZ,2,TRUE,FALSE,,Special Device,Special Device,,,,,,,,,,,
FPD300,CH/FPD/ADD/REQ,19,MS1,3,TRUE,FALSE,,Material source limitations apply,Material source limitations apply,,,,,,,,,,,
FPD300,CH/FPD/ADD/REQ,19,MZ9,4,TRUE,FALSE,,Others,Others,,,,,,,,,,,
