ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Cost,Name,Description,AdditionalData,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
TAW,CH/TW_MATERIAL,16,,23,TRUE,FALSE,,0,Alloy 601,Alloy 601,,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,N2,24,TRUE,FALSE,,0,Alloy 625 (UNS N06625),Alloy 625 (UNS N06625),,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,U4,25,TRUE,FALSE,,0,Alloy 800 (UNS N08800),Alloy 800 (UNS N08800),,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,,26,TRUE,FALSE,,0,Alloy 800H,Alloy 800H,,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,,27,TRUE,FALSE,,0,Alloy 800HT,Alloy 800HT,,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,U5,28,TRUE,FALSE,,0,Alloy 825 (UNS N08825),Alloy 825 (UNS N08825),,,,,,,,,,,
TAW,CH/TW_MATERIAL,16,P4,29,TRUE,FALSE,,0,Titanium,Titanium,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,A,1,TRUE,FALSE,,0,Fillet & Groove,Fillet & Groove,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,B,2,TRUE,FALSE,,0,Full Penetration,Full Penetration,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,C,3,TRUE,FALSE,CH/TW_MATERIAL = P4,0,Forged,Forged,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,D,4,TRUE,FALSE,,0,Forged Van Stone - A105N Flange,Forged Van Stone - A105N Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,E,5,TRUE,FALSE,,0,Forged Van Stone - 316SS Flange,Forged Van Stone - 316SS Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,F,6,TRUE,FALSE,,0,Forged Van Stone - As Thermowell,Forged Van Stone - As Thermowell,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,G,7,TRUE,FALSE,,0,Round Bar Van Stone - A105N Flange,Round Bar Van Stone - A105N Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,H,8,TRUE,FALSE,,0,Round Bar Van Stone - 316SS Flange,Round Bar Van Stone - 316SS Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,I,9,TRUE,FALSE,,0,Round Bar Van Stone - Flange As Thermowell,Round Bar Van Stone - Flange As Thermowell,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,J,10,TRUE,FALSE,,0,Weld In,Weld In,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,K,11,TRUE,FALSE,,0,Screwed,Screwed,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,L,12,TRUE,FALSE,,0,Shell Van Stone S38.113 / S38.114 Round Bar - A105N Flange,Shell Van Stone S38.113 / S38.114 Round Bar - A105N Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,M,13,TRUE,FALSE,,0,Shell Van Stone S38.113 / S38.114 Round Bar - 316SS Flange,Shell Van Stone S38.113 / S38.114 Round Bar - 316SS Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,N,14,TRUE,FALSE,,0,Shell Van Stone S38.113 / S38.114 Round Bar - Flange As Thermowell Material,Shell Van Stone S38.113 / S38.114 Round Bar - Flange As Thermowell Material,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,O,15,TRUE,FALSE,,0,BP Van Stone - A105N Flange,BP Van Stone - A105N Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,P,16,TRUE,FALSE,,0,BP Van Stone - 316SS Flange,BP Van Stone - 316SS Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,Q,17,TRUE,FALSE,,0,BP Van Stone - Flange As Thermowell Material,BP Van Stone - Flange As Thermowell Material,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,R,18,TRUE,FALSE,,0,Threaded Flange,Threaded Flange,,,,,,,,,,,
TAW,CH/TW_CONSTRUCTION,17,S,19,TRUE,FALSE,,0,Threaded and Seal Welded Flange,Threaded and Seal Welded Flange,,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,Y0,1,TRUE,FALSE,,0,Not Flanged,Not Flanged,,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R2,2,TRUE,FALSE,,0,Raised Face DN 20 (3/4 in.),Raised Face DN 20 (3/4 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R3,3,TRUE,FALSE,,0,Raised Face DN 25 (1 in.),Raised Face DN 25 (1 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R4,4,TRUE,FALSE,,0,Raised Face DN 40 (1 1/2 in.),Raised Face DN 40 (1 1/2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R5,5,TRUE,FALSE,,0,Raised Face DN 50 (2 in.),Raised Face DN 50 (2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R8,6,TRUE,FALSE,,0,Raised Face DN 65 (2 1/2 in.),Raised Face DN 65 (2 1/2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R6,7,TRUE,FALSE,,0,Raised Face DN 80 (3 in.),Raised Face DN 80 (3 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,R7,8,TRUE,FALSE,,0,Raised Face DN 100 (4 in.),Raised Face DN 100 (4 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J2,9,TRUE,FALSE,,0,Ring Type Joint DN 20 (3/4 in.),Ring Type Joint DN 20 (3/4 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J3,10,TRUE,FALSE,,0,Ring Type Joint DN 25 (1 in.),Ring Type Joint DN 25 (1 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J4,11,TRUE,FALSE,,0,Ring Type Joint DN 40 (1 1/2 in.),Ring Type Joint DN 40 (1 1/2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J5,12,TRUE,FALSE,,0,Ring Type Joint DN 50 (2 in.),Ring Type Joint DN 50 (2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J8,13,TRUE,FALSE,,0,Ring Type Joint DN 65 (2 1/2 in.),Ring Type Joint DN 65 (2 1/2 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J6,14,TRUE,FALSE,,0,Ring Type Joint DN 80 (3 in.),Ring Type Joint DN 80 (3 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_TYPE,18,J7,15,TRUE,FALSE,,0,Ring Type Joint DN 100 (4 in.),Ring Type Joint DN 100 (4 in.),,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A1,1,TRUE,FALSE,,0,ASME Class 150,ASME Class 150,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A3,2,TRUE,FALSE,,0,ASME Class 300,ASME Class 300,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A6,3,TRUE,FALSE,,0,ASME Class 600,ASME Class 600,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A7,4,TRUE,FALSE,,0,ASME Class 900,ASME Class 900,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A8,5,TRUE,FALSE,,0,ASME Class 1500,ASME Class 1500,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,A9,6,TRUE,FALSE,,0,ASME Class 2500,ASME Class 2500,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D0,7,TRUE,FALSE,,0,DIN PN 6,DIN PN 6,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D1,8,TRUE,FALSE,,0,DIN PN 10,DIN PN 10,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D2,9,TRUE,FALSE,,0,DIN PN 16,DIN PN 16,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D3,10,TRUE,FALSE,,0,DIN PN 25,DIN PN 25,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D4,11,TRUE,FALSE,,0,DIN PN 40,DIN PN 40,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D5,12,TRUE,FALSE,,0,DIN PN 63,DIN PN 63,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D6,13,TRUE,FALSE,,0,DIN PN 100,DIN PN 100,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D7,14,TRUE,FALSE,,0,DIN PN 160,DIN PN 160,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,D8,15,TRUE,FALSE,,0,DIN PN 250,DIN PN 250,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,G1,16,TRUE,FALSE,,0,1/2" BSP P ,1/2" BSP P ,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,G2,17,TRUE,FALSE,,0,3/4" BSP P,3/4" BSP P,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,G3,18,TRUE,FALSE,,0,1" BSP P,1" BSP P,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,G4,19,TRUE,FALSE,,0,1 1/4" BSP P,1 1/4" BSP P,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,B1,20,TRUE,FALSE,,0,1/2" BSP T,1/2" BSP T,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,B2,21,TRUE,FALSE,,0,3/4" BSP T,3/4" BSP T,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,B3,22,TRUE,FALSE,,0,1" BSP T,1" BSP T,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,B4,23,TRUE,FALSE,,0,1 1/4" BSP T,1 1/4" BSP T,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,N1,24,TRUE,FALSE,,0,1/2" NPT,1/2" NPT,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,N2,25,TRUE,FALSE,,0,3/4" NPT,3/4" NPT,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,N3,26,TRUE,FALSE,,0,1" NPT,1" NPT,,,,,,,,,,,
TAW,CH/TW_PROCCONN_DETAIL,19,N4,27,TRUE,FALSE,,0,1 1/4" NPT,1 1/4" NPT,,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,G1,1,TRUE,FALSE,,0,1/2" BSP P (Female),1/2" BSP P (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,B1,2,TRUE,FALSE,,0,1/2" BSP T (Female),1/2" BSP T (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,G2,3,TRUE,FALSE,,0,3/4" BSP P (Female),3/4" BSP P (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,B2,4,TRUE,FALSE,,0,3/4" BSP T (Female),3/4" BSP T (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,N1,5,TRUE,FALSE,,0,1/2" NPT (Female),1/2" NPT (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,N2,6,TRUE,FALSE,,0,3/4" NPT (Female),3/4" NPT (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,M1,7,TRUE,FALSE,,0,M 14 (Female),M 14 (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,M2,8,TRUE,FALSE,,0,M 18 (Female),M 18 (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,M3,9,TRUE,FALSE,,0,M 20 (Female),M 20 (Female),,,,,,,,,,,
TAW,CH/TW_INSTCONN,20,M4,10,TRUE,FALSE,,0,M 24 (Female),M 24 (Female),,,,,,,,,,,
TAW,CH/TW_PROFILE,21,P,1,TRUE,FALSE,,0,Parallel,Parallel,,,,,,,,,,,
TAW,CH/TW_PROFILE,21,T,2,TRUE,FALSE,,0,Tapered,Tapered,,,,,,,,,,,
TAW,CH/TW_PROFILE,21,S,3,TRUE,FALSE,,0,Stepped,Stepped,,,,,,,,,,,
TAW,CH/TW_BORE,22,A,1,TRUE,FALSE,,0,3.3 mm,3.3 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,B,2,TRUE,FALSE,,0,6.5 mm,6.5 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,C,3,TRUE,FALSE,,0,7.0 mm,7.0 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,D,4,TRUE,FALSE,,0,9.5 mm,9.5 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,E,5,TRUE,FALSE,,0,10.3 mm,10.3 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,F,6,TRUE,FALSE,,0,13.0 mm,13.0 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,G,7,TRUE,FALSE,,0,18.0 mm,18.0 mm,,,,,,,,,,,
TAW,CH/TW_BORE,22,H,8,TRUE,FALSE,,0,25.4 mm,25.4 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T1,1,TRUE,FALSE,,0,3.0 mm,3.0 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T2,2,TRUE,FALSE,,0,5.5 mm,5.5 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T3,3,TRUE,FALSE,,0,6.0 mm,6.0 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T4,4,TRUE,FALSE,,0,6.35 mm,6.35 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T5,5,TRUE,FALSE,,0,9.5 mm,9.5 mm,,,,,,,,,,,
TAW,CH/TW_TIPTHICK,23,T6,6,TRUE,FALSE,,0,12.0 mm,12.0 mm,,,,,,,,,,,
TAW,CH/TW_VCOL,24,Y,1,TRUE,FALSE,,0,Yes,Yes,,,,,,,,,,,
TAW,CH/TW_VCOL,24,N,2,TRUE,FALSE,,0,None,None,,,,,,,,,,,
TAW,CH/TW_PLUG,25,N,1,TRUE,FALSE,,0,N/A,N/A,,,,,,,,,,,
TAW,CH/TW_PLUG,25,B,2,TRUE,FALSE,,0,Brass,Brass,,,,,,,,,,,
TAW,CH/TW_PLUG,25,S,3,TRUE,FALSE,,0,Stainless Steel,Stainless Steel,,,,,,,,,,,
TAW,CH/TW_COATING,26,Y0,1,TRUE,FALSE,,0,None,None,,,,,,,,,,,
TAW,CH/TW_COATING,26,TS,2,TRUE,FALSE,,0,Tantalum Sheath,Tantalum Sheath,,,,,,,,,,,
TAW,CH/TW_COATING,26,SS,3,TRUE,FALSE,,0,Stellite Spray,Stellite Spray,,,,,,,,,,,
TAW,CH/TW_COATING,26,SW,4,TRUE,FALSE,,0,Stellite Weld,Stellite Weld,,,,,,,,,,,
TAW,CH/TW_COATING,26,TC,5,TRUE,FALSE,,0,Tungston Carbide,Tungston Carbide,,,,,,,,,,,
TAW,CH/TW_COATING,26,PT,6,TRUE,FALSE,,0,PTFE,PTFE,,,,,,,,,,,
TAW,CH/TW_COATING,26,C8,7,TRUE,FALSE,,0,COLMONOY 88,COLMONOY 88,,,,,,,,,,,
