ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Cost,Name,Description,AdditionalData,InShortenedList,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD350_4,CH/FPD/VALVE/MAT,11,U7,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Alloy C276 (UNS N010276),Alloy C276 (UNS N010276),,,,,,,,,,,,
FPD350_4,CH/FPD/VALVE/MAT,11,M4,5,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),999999,Alloy 400 (UNS N04400),Alloy 400 (UNS N04400),,,,,,,,,,,,
FPD350_4,CH/FPD/VALVE/MAT,11,D1,6,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),999999,22% Cr Duplex (UNS S31803),22% Cr Duplex (UNS S31803),,,,,,,,,,,,
FPD350_4,CH/FPD/VALVE/MAT,11,D2,7,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),999999,25% Cr Super Duplex (UNS S32750),25% Cr Super Duplex (UNS S32750),,,,,,,,,,,,
FPD350_4,CH/FPD/VALVE/MAT,11,Z9,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/PIPE/ORIENT,12,PNH,1,TRUE,FALSE,,0,"Horizontal, circular pipe/duct","Horizontal, circular pipe/duct",TRUE,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/PIPE/ORIENT,12,PNV,2,TRUE,FALSE,,0,"Vertical, circular pipe/duct","Vertical, circular pipe/duct",TRUE,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/PIPE/ORIENT,12,RNH,3,TRUE,FALSE,,0,"Horizontal, rectangular pipe/duct","Horizontal, rectangular pipe/duct",,,,,,,,,,,,
FPD350_4,CH/FPD/PIPE/ORIENT,12,RNV,4,TRUE,FALSE,,0,"Vertical, rectangular pipe/duct","Vertical, rectangular pipe/duct",,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,Y0Y,1,TRUE,FALSE,,0,No isolation valve,No isolation valve,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BC8,2,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Carbon steel with 316 SS trim,1-½ in. flanged ball valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BC6,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Carbon steel with 316 SS trim,2 in. flanged ball valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BC9,4,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Carbon steel with 316 SS trim,3 in. flanged ball valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BS8,5,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Stainless steel,1-½ in. flanged ball valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BS6,6,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Stainless steel,2 in. flanged ball valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BS9,7,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Stainless steel,3 in. flanged ball valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BM8,8,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Alloy 400,1-½ in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BM6,9,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Alloy 400,2 in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BM9,10,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Alloy 400,3 in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BH8,11,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Alloy C276,1-½ in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BH6,12,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Alloy C276,2 in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BH9,13,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Alloy C276,3 in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BA8,14,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Aluminium-Bronze,1-½ in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BA6,15,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Aluminium-Bronze,2 in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,BA9,16,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Aluminium-Bronze,3 in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GC8,17,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged gate valve - Carbon steel with 316 SS trim,1-½ in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GC6,18,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged gate valve - Carbon steel with 316 SS trim,2 in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GC9,19,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged gate valve - Carbon steel with 316 SS trim,3 in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GS8,20,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged gate valve - Stainless steel,1-½ in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GS6,21,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged gate valve - Stainless steel,2 in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,GS9,22,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged gate valve - Stainless steel,3 in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,VF9,23,TRUE,FALSE,,999999,Valve supplied by customer,Valve supplied by customer,,,,,,,,,,,,
FPD350_4,CH/FPD/ISO/VALVE,13,VZ9,24,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/TORBAR/DES,14,TP2,1,TRUE,FALSE,CH/FPD/END/SUPT=E2,999999,Partial Insertion probe,Partial Insertion probe,,,,,,,,,,,,
FPD350_4,CH/FPD/TORBAR/DES,14,TP5,2,TRUE,FALSE,,340,Bidirectional,Bidirectional,,,,,,,,,,,,
FPD350_4,CH/FPD/TORBAR/DES,14,TP6,3,TRUE,FALSE,,999999,Special neck length,Special neck length,,,,,,,,,,,,
FPD350_4,CH/FPD/TORBAR/DES,14,TP7,4,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F5),999999,Bayonet end fitting,Bayonet end fitting,,,,,,,,,,,,
FPD350_4,CH/FPD/TAPPING/SETS,15,TN2,1,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,999999,Two Sets,Two Sets,,,,,,,,,,,,
FPD350_4,CH/FPD/TAPPING/SETS,15,TNZ,2,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/BOLT/TYPE/MAT,16,BGC,1,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),0,ASTM A193 B7 / ASTM A194 2H,ASTM A193 B7 / ASTM A194 2H,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/BOLT/TYPE/MAT,16,BGS,2,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),999999,ASTM A193 B8 / ASTM A194 8M,ASTM A193 B8 / ASTM A194 8M,,,,,,,,,,,,
FPD350_4,CH/FPD/BOLT/TYPE/MAT,16,BZ9,3,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/GASKET,17,GT1,1,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3 OR CH/FPD/END/CONN/TYPE=J4 OR CH/FPD/END/CONN/TYPE=T1 OR CH/FPD/END/CONN/TYPE=T2,0,Compressed Fibre Asbestos Free; 1.5 mm,Compressed Fibre Asbestos Free; 1.5 mm,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/GASKET,17,GT2,2,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3 OR CH/FPD/END/CONN/TYPE=J4 OR CH/FPD/END/CONN/TYPE=T1 OR CH/FPD/END/CONN/TYPE=T2,0,Spiral Wound 316 Windings CS Outer; 4.5 mm,Spiral Wound 316 Windings CS Outer; 4.5 mm,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/GASKET,17,GP3,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3 OR CH/FPD/END/CONN/TYPE=J4),999999,Soft Iron,Soft Iron,,,,,,,,,,,,
FPD350_4,CH/FPD/GASKET,17,GZ9,4,TRUE,FALSE,CH/FPD/END/CONN/TYPE=T1 OR CH/FPD/END/CONN/TYPE=T2,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T1,1,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,768,"Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)","Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)",,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T2,2,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1059,"Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T3,3,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,999999,"EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)","EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T4,4,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1253,"EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T5,5,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1059,"Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_4,CH/FPD/TEMP,18,T6,6,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,999999,"EEx ia Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","EEx ia Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,DF1,1,TRUE,FALSE,(NOT(CH/FPD/MOUNTING=T1 OR CH/FPD/MOUNTING=T2)) AND (NOT(CH/FPD/NONELEM/MAT=S6 OR CH/FPD/NONELEM/MAT=C3)),0,Duct Mounting Plate (in CS or SS to match pipe fitting material),Duct Mounting Plate (in CS or SS to match pipe fitting material),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CF1,2,TRUE,FALSE,,173,Cooling Fins,Cooling Fins,,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,FC1,3,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),201,Frequency Collar,Frequency Collar,,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,SH1,4,TRUE,FALSE,,373,Slotted Ports,Slotted Ports,,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,AV1,5,TRUE,FALSE,,1420,"Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)","Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)",,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,AV2,6,TRUE,FALSE,,2475,Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,AV3,7,TRUE,FALSE,,1192,Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,AV4,8,TRUE,FALSE,,4428,Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP1,9,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP2,10,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP3,11,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP4,12,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP5,13,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/FITT/ACC,19,CP6,14,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_4,CH/FPD/SURFACE/TREAT,20,P1,1,TRUE,FALSE,,107,Oxygen Cleaning,Oxygen Cleaning,,,,,,,,,,,,
FPD350_4,CH/FPD/SURFACE/TREAT,20,Z9,2,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,C2,1,TRUE,FALSE,CH/FPD/CERTIFICATION=C3,41,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,C3,2,TRUE,FALSE,CH/FPD/CERTIFICATION=C2,999999,Material Certs acc. EN 10204 3.2,Material Certs acc. EN 10204 3.2,,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,CN,3,TRUE,FALSE,,999999,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,C9,4,TRUE,FALSE,,113,Dye Penetrant Inspection,Dye Penetrant Inspection,,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,C8,5,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6),999999,Radiography (Flanged Stand-off),Radiography (Flanged Stand-off),,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,CA,6,TRUE,FALSE,,999999,Positive Material Identification (Niton XRF),Positive Material Identification (Niton XRF),,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,C6,7,TRUE,FALSE,,999999,100% Dimensional Check,100% Dimensional Check,,,,,,,,,,,,
FPD350_4,CH/FPD/CERTIFICATION,21,CZ,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH1,1,TRUE,FALSE,,999999,Impact Testing @ -46 °C,Impact Testing @ -46 °C,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH2,2,TRUE,FALSE,,999999,Impact Testing @ -196 °C,Impact Testing @ -196 °C,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH3,3,TRUE,FALSE,,999999,Hardness Survey,Hardness Survey,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH4,4,TRUE,FALSE,,999999,HIC Testing,HIC Testing,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH5,5,TRUE,FALSE,,999999,Magnetic Particle Inspection,Magnetic Particle Inspection,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH6,6,TRUE,FALSE,,999999,Ultrasonic Inspection,Ultrasonic Inspection,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH7,7,TRUE,FALSE,,999999,Heat Treatment Trace,Heat Treatment Trace,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CH8,8,TRUE,FALSE,,113,Pressure Test,Pressure Test,,,,,,,,,,,,
FPD350_4,CH/FPD/TESTING,22,CHZ,9,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M1,1,TRUE,FALSE,,999999,German,German,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M2,2,TRUE,FALSE,,999999,Italian,Italian,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M3,3,TRUE,FALSE,,999999,Spanish,Spanish,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M4,4,TRUE,FALSE,,999999,French,French,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M5,5,TRUE,FALSE,,0,English,English,,TRUE,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,M6,6,TRUE,FALSE,,999999,Chinese,Chinese,,,,,,,,,,,,
FPD350_4,CH/FPD/DOC/LANG,23,MZ,7,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_4,CH/FPD/ADD/REQ,24,MS1,1,TRUE,FALSE,,999999,Material source limitations apply,Material source limitations apply,,TRUE,,,,,,,,,,
FPD350_5,CH/FPD/PRODUCT/DES,1,T5,1,TRUE,FALSE,,0,2 in. (60 mm) Diameter Probe,2 in. (60 mm) Diameter Probe,,TRUE,,,,,,,,,,
FPD350_5,CH/FPD/END/SUPT,2,E1,1,TRUE,FALSE,,0,Unsupported version,Unsupported version,,TRUE,,,,,,,,,,
FPD350_5,CH/FPD/END/SUPT,2,E2,2,TRUE,FALSE,,0,Supported version,Supported version,,TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,250,1,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 250 (10 in.),DN 250 (10 in.),"10""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,300,2,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 300 (12 in.),DN 300 (12 in.),"12""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,350,3,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 350 (14 in.),DN 350 (14 in.),"14""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,400,4,TRUE,FALSE,,0,DN 400 (16 in.),DN 400 (16 in.),"16""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,450,5,TRUE,FALSE,,0,DN 450 (18 in.),DN 450 (18 in.),"18""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,500,6,TRUE,FALSE,,0,DN 500 (20 in.),DN 500 (20 in.),"20""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,600,7,TRUE,FALSE,,0,DN 600 (24 in.),DN 600 (24 in.),"24""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,750,8,TRUE,FALSE,,0,DN 750 (30 in.),DN 750 (30 in.),"30""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,900,9,TRUE,FALSE,,0,DN 900 (36 in.),DN 900 (36 in.),"36""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,001,10,TRUE,FALSE,,0,DN 1000 (40 in.),DN 1000 (40 in.),"40""",TRUE,,,,,,,,,,
FPD350_5,CH/FPD/LINE/SIZE,3,101,11,TRUE,FALSE,,0,DN 1100 (44 in.),DN 1100 (44 in.),"44""",TRUE,,,,,,,,,,
